SDP,LogDet
27408.6738031013,25963.2372119535
30093.4443518608,28178.6317374275
29288.0559507475,27568.4272512286
27456.3092875964,28383.1857065774
27016.1292628432,27140.6023801891
26642.2402832413,28149.7736072279
29315.9879681533,27439.0685154231
27474.0208873439,26552.8476663738
29573.226201659,29189.0450623203
25352.5347023731,26939.9769221777
27625.9743351331,28344.495471804
27817.1472833818,28003.4502910635
27566.3468450208,26541.5704814487
26815.4642429524,29291.3827695217
25601.3429527652,28729.9541943578
26921.8395711119,27092.3906350078
28256.1874296656,27156.322361225
24640.2329518358,29324.4417824444
27946.5424818742,26962.2868016969
24769.072849203,27824.4221233449
26482.0116837883,27828.725352011
27269.4843972856,26825.0676560026
28703.4318671096,27740.9670257228
28959.5981437684,27034.3936696699
27442.2720473952,26338.2126953452
27525.10259167,28003.4502910635
29074.3047337318,27232.6602884467
29134.1165509038,27197.6103051621
28931.3373950797,28805.7008612154
29648.3689999784,28149.7736072279
29648.3689999784,29028.2234917286
27034.863866912,29834.7704791775
26432.4898970737,27172.805405623
26001.6659777062,27808.8746487368
27276.6108205317,29062.7517998497
28023.8762172014,26382.8315377705
28475.6111250268,27586.6985975177
24969.9866260153,29316.4577633676
28118.6491269217,26952.9178823406
27933.8461610143,29291.2267768507
27433.5242573601,27911.7395761033
26743.8001057713,27622.8145809565
27361.2776443334,26648.8060441165
26098.1375651953,28594.260120245
26379.9746526906,29265.5758409315
24225.9281426747,28183.3218849813
26936.8371880891,27114.0633588869
27251.6038423153,27111.9740270106
29178.8986215979,26263.0103616931
25991.2108799256,28470.2554913616
28047.79647324,28249.626542203
27921.8478179126,27282.2923860204
28825.5044197604,29124.6934161348
25555.858418785,27210.5591133189
29316.4577633676,26543.7939665748
27317.6573578149,25508.6670942418
27194.3364932647,27006.9444669811
26827.1869371566,26906.6025284629
29278.3950792146,27542.4920554474
27701.2431367318,28352.7897530741
26408.5383025077,27807.5612080723
28303.6246496108,27384.6161328542
27747.649055754,27743.4165644586
26676.3638719046,26740.8770439195
28333.4852648719,29061.2018306408
28113.8983738696,27192.9690006629
27352.8706514143,27591.8417767712
26947.7230581172,29282.9438810362
26743.2432781204,29027.9970611695
27156.6241827371,27535.8432681176
26027.8647016282,28637.5777125202
27618.006667239,28902.6580150809
28686.8868506883,28475.6111250268
27061.2849394692,27797.1769080577
28280.6204531013,26669.0282707648
28475.6111250268,28739.9050098436
29322.9671115708,28652.1065392369
28058.4488735254,28634.778896766
29235.5345337541,27187.4368319403
26292.2384404912,28103.4047213395
28258.4282923272,27237.5254446286
28849.8083528275,27645.3501864598
26809.7322985593,29343.2160383664
27078.5940835643,29615.4748939508
29688.9403046676,27030.1572274682
29063.5859712655,29790.7349619047
26467.4141417602,27328.7578303926
28051.8876375012,29364.0932140721
27083.9449181514,26152.4373492612
27001.3922021768,27093.7812374861
26552.3057250894,27172.805405623
29185.3332457257,26910.4905676452
29828.0108402851,26927.3141068798
26114.6084720867,28599.6105760225
29070.4898533479,29061.2018306408
29639.7238736225,29797.6745008927
29729.9594742144,26023.45459108
26908.8220913266,27018.9989529809
25304.8681258199,27954.1533907688
27163.3656624228,26672.7590436277
27185.3109525454,26469.3082343453
27054.4620637309,26901.1724501699
26168.460110172,28178.6317374275
25933.9420312209,28029.9579726815
26693.372584351,27738.7963940404
28815.3508587276,27839.110289303
29291.2267768507,26393.7185314217
28054.193170578,25963.2372119535
26531.2322377196,27789.8771539971
22491.4482700337,27893.5382272586
27531.1114884869,27208.9604444311
26272.7542191249,28902.6580150809
27955.4847337863,27893.5382272586
27447.0816619124,27503.4030061556
26277.7087392594,28352.7897530741
26223.87342547,28948.1962305151
26701.8142975751,27600.5432450036
27863.8013040085,26977.4331568535
27420.4050772395,27994.0376048455
26719.3422503026,27958.9491119458
28968.4616441955,27573.9691167857
26765.6090497283,29729.9594742144
25881.6637337043,28884.086100989
27856.9752333331,27599.5633171075
27226.6197498367,26536.0550408666
27350.1004934786,25884.0198101212
26550.7737468949,27275.5366993851
27160.3745466735,29291.2267768507
26642.90468388,28153.3233511402
27396.5077608603,27374.5461692014
27186.7107888907,26010.7975388274
28177.3193811182,27094.3559094822
26295.0937782224,28415.8811618266
26741.056765494,27798.3272586512
26541.0488591123,28121.6207958896
29375.4424912674,29679.0047406344
29289.7812261787,27028.1484134769
27567.4897527417,27185.45234984
26955.2080124289,29761.858382919
27334.5647402493,28029.9579726815
27646.735404309,26546.6450923268
25432.7135229529,27766.0855458494
27476.1196227483,27448.0605745167
27202.593226206,28261.8425797573
27227.1309160099,29210.2582872843
26222.9970814503,27103.4764406994
27652.4615298829,29728.539688404
27068.3042764879,28178.6317374275
27062.239523546,25296.142397263
26543.6600379522,29834.7704791775
27469.5960831265,27020.1309653258
26467.5060876892,27240.4279832731
27756.9765813488,27806.5311474584
27091.3886752209,26514.5379565732
26765.8554699485,28057.1926108557
29052.5162413025,28511.6180219972
29258.1541158987,26757.8388328774
27679.8848686139,28261.2241775199
26506.0665708108,29062.7517998497
29568.6483595225,27749.0572235149
25775.3758872439,29568.6483595225
27857.5407079788,28901.6343301868
25672.7868957442,25728.8134224364
24051.5733943306,27619.1228156926
27992.3766134735,28114.3813505358
26093.8425801034,29029.4521889318
27723.9663405777,27230.1626563257
28326.0126612251,28874.0550488743
25993.5517164701,29664.3835061498
28029.7148874107,28184.2101405027
28931.3373950797,27887.5501383982
27944.1237132325,26836.0862327981
29217.0201817073,28261.8425797573
27581.3610894221,27645.4543080548
25867.264275134,27094.4039125584
27543.9718331007,28954.0954247104
26925.4716345124,26931.8083205526
27855.3540125274,27298.475536497
28386.7931327539,28137.8440121193
28178.6317374275,27479.0388858835
26674.4236087716,28874.0550488743
26580.015570507,27363.1814864136
27775.5710762481,26431.3585756493
26628.6018435722,25870.4568747365
27358.181122505,27574.0357172343
27351.8454941506,28694.1143153513
27932.6434234425,26996.7219004105
26977.5573358379,27129.7668692524
26272.5240925592,28254.5251963247
27498.5412464118,28167.1842117074
25838.5003323826,29729.9594742144
26653.0633800082,27958.9491119458
27542.5729647822,27139.9290362174
26706.8205985513,27615.6075293993
29506.4114512062,25370.1996905636
27390.8621957404,27621.0792737271
28415.8811618266,28001.2971553183
27649.5839312847,29032.3947550434
24778.8536595625,26454.0539264629
25657.1091073195,25718.7091496831
26533.4481975657,26878.1878733118
26382.8122044653,29545.1555071985
27158.0279563956,28781.0459787984
27599.5633171075,26360.1007114433
28233.1473778539,27825.111698342
27379.7232365125,29533.3389341304
29233.5562030338,25932.1867196556
27239.9755799656,29052.5162413025
28136.0619223685,28521.0133201095
28885.4714426457,27193.3748543414
26903.4667504159,26541.3410384778
26630.2400856259,27994.0376048455
29893.2230709532,27768.2988494318
27075.4295607426,27374.985115502
28257.6055028888,29817.9680435731
27869.3559437356,26629.2696475494
26251.6473995096,27161.5001345327
26567.8158144148,27184.1132384042
26908.9144275986,27362.8457686356
29493.8149130491,29026.920183695
27763.7793506315,29834.7704791775
25863.7353308218,27564.2916434415
27933.3647025656,27172.5322149939
28015.3873636281,27684.436101044
25498.3894445927,26551.2016904136
29227.2416689836,27527.6411813836
27408.8290829842,26214.1047023795
27202.9682773237,26686.6138967881
24641.5478825674,27841.1068621613
26841.0961045717,27645.3501864598
28093.6200608057,28077.9020848327
26858.5520744967,26337.6050930527
27988.0724837257,26915.7951103639
27093.7282088371,29291.2267768507
26495.5188543269,26286.6075631257
27290.7781963916,28303.6246496108
26856.9886675549,25370.1996905636
26817.2327557042,29761.858382919
27040.9774402509,27365.424877382
26083.8361243128,27766.0855458494
26468.0581958333,26054.1613432251
26719.2861976842,27805.7271952623
26979.7334635895,27645.3501864598
24448.6775116433,27020.1309653258
30059.8502723773,27046.3570305542
26502.5304440519,26897.9341476281
29092.2463201807,28837.7736694867
27594.5596805153,27627.3903373819
26025.1421362962,28637.5777125202
27884.9620844964,28029.9579726815
25788.1885142568,27425.9815844011
28365.0812089469,28585.1046783673
28292.2271855837,29052.5162413025
26991.2228283153,27351.4396546032
27562.4737457817,27276.2867407434
25919.8025814754,27645.3501864598
27606.6575605256,26775.6598884087
26278.2144860807,26933.2199931434
29029.4521889318,25982.0673970638
29767.4182941433,28178.6317374275
25819.3182368309,28467.0774888753
28475.6111250268,27744.7375060037
29850.3860789197,26638.6160939039
24456.5535885656,27476.9293142998
25634.3427395989,28398.5296996683
28980.553952908,27346.2196776262
27955.4847337863,27807.5612080723
27584.7831831596,27812.2265332807
25981.4373742228,27421.7193559344
24699.1284521742,27684.436101044
27156.3057060758,28216.4368638243
26555.7298148959,29475.9454680695
27368.9021241612,29660.0506274993
26885.591088286,27421.7193559344
27483.769873539,29199.8855305834
29288.0559507475,27335.9108000969
28595.5205105139,27308.1136391131
27321.2233850862,26682.0535299574
27167.4148529265,28352.7897530741
25727.4853815721,27005.1867187984
28678.9556621883,27665.2575278812
29308.1610108119,27758.4317429067
27400.991227135,27109.7136555273
27454.0038371517,27203.5016439125
27669.9904775672,27873.2877195986
26883.9722785771,27592.0565898425
27465.9764547763,27797.1769080577
26552.8423105258,27351.4396546032
29503.0482939403,27380.5190782711
25773.4146643585,29834.7704791775
24897.670587579,29076.7948536602
27062.203572621,28271.51093128
27962.1101826188,28948.1962305151
28298.845104096,27395.6102194884
26169.6664622224,29675.8609841472
26380.5089599291,26939.9769221777
24770.3229042614,26777.7881125181
27100.7407499976,27751.4817460231
25285.8981843983,26882.5329000882
28147.341447499,27510.0556780254
26959.739532799,27202.8631511119
26397.9302157918,28428.1101210065
26677.203243649,29124.6934161348
25795.3144477902,27374.985115502
27493.2499872571,27146.8922040892
27862.0982397207,29568.6483595225
26651.5129960509,28521.0133201095
27393.306422441,29076.7948536602
26954.7633250023,29151.3108141241
26177.6844906626,27363.5166228866
26783.6142276456,27479.0388858835
26294.5295189499,26183.7179136505
26336.4791599539,28154.0434963523
27484.2118081216,27778.1701414001
27520.3972879707,27093.7812374861
28374.0174883351,29052.5162413025
29846.7928224063,27330.6456876541
26118.9451881374,27744.693694903
26840.6849021216,26625.7778500044
27563.2047624899,28311.626077022
29817.9862428386,27058.0223999224
28047.2555155883,28234.9052222733
29387.9223656785,29464.0160684258
26864.1077844065,27182.9586408584
26217.1317876775,28690.3450227843
25630.3777691285,29675.8609841472
27708.5530088035,27684.436101044
25737.1106880851,29343.2160383664
28948.1962305151,27799.5025005853
26250.4408313764,27160.9801753356
27631.9371265646,27893.7243049105
28174.4240096863,29061.2018306408
26367.6961081083,27540.1585197468
27823.5074881259,27555.1206924988
27831.5284623794,26533.5437597993
27584.66449539,26952.9178823406
27052.793341895,26895.1043328753
28003.4502910635,28779.8077351019
26647.6167380999,26826.3631077899
27251.7299793524,27906.100415405
29189.5424405094,27349.2368467164
27373.6357806204,26167.9533755416
28334.8319883444,27655.266934991
27004.4255961341,29219.9930106932
27401.8339912399,27515.7729562441
28534.0827776555,27461.2940194821
27780.0853100976,29172.5272549825
28025.9927640213,27538.5053445414
27255.1621534502,27169.060343574
26987.564447346,27630.1958550441
26641.5272728709,26834.1674662045
27752.0300065672,29201.8268479948
27715.5838122763,27114.0633588869
26200.7875814734,26666.5633439462
26062.6043837371,29660.0506274993
28406.1484572906,27896.9544470405
27082.3071288065,27146.5359612971
27994.0376048455,26690.7313535302
26896.972185985,28888.7217729931
27108.9264906073,27114.2309772552
26754.201051697,26638.6160939039
27222.0708242982,27140.6023801891
27279.0922465668,27227.4400866116
27074.7424011391,26552.8476663738
27796.7716370558,27434.4445009611
25091.0182290454,25939.4738189589
27893.5382272586,28070.4823632151
28674.1625335041,27800.6995590658
25370.61629347,25801.8024093549
29272.7221101849,25902.8739540135
26177.0037235597,29797.6745008927
26755.9744632625,28970.7058436423
27474.9975146058,26272.9659222579
22872.452047741,27819.9580697941
27712.0448534125,27744.693694903
27908.4988326526,27619.1228156926
29316.2005980384,27686.2799475301
27902.2970825711,25508.6670942418
27140.5592244742,28940.8117661846
25441.7293958553,27110.8514964139
26884.5916503111,28546.5358533141
27019.911203774,29223.9061152928
27024.0182880955,27282.2923860204
27663.2025045103,26551.2016904136
27085.6356926901,27850.2049816343
25534.8261224417,27193.3748543414
28093.1650289643,26322.4974172853
26557.635714755,27362.8457686356
28796.3412579223,27622.8145809565
25841.3065605409,28445.3840492853
29621.5272304898,26532.4658980056
29267.0232002668,27850.9867581654
27339.6397186024,28278.0593989899
26940.4831681935,26309.1255476164
26583.2820476646,26355.7548885498
26907.6965884431,28511.6180219972
29734.7398240608,25640.5706115379
26640.1032331564,25937.8994568635
25780.4372273004,28239.3979360653
26458.0965827294,26248.6113419688
27604.8537996565,26036.4457024454
26914.3107934923,28128.9928554515
28368.8357982731,26939.1332841829
27780.6388693869,26646.9328951383
27468.5787686179,28616.6636789531
28920.7881371935,25728.8134224364
29402.6605359262,27403.935402879
26763.9543644041,25957.4048650287
27221.0081026431,29028.2234917286
27350.6799233712,27356.4570347317
27166.695652639,26307.6314433931
26980.9216044548,26102.5855555671
27301.652322089,26256.0415374529
26693.211579044,27048.3131633121
26112.1414002348,27028.1484134769
28295.8920952851,26971.8423586685
25102.668493171,28882.9174715066
27609.2997070469,28117.9632377644
27636.6816081703,28366.5971385719
28032.9246204203,26522.3654741151
27007.8346700901,28329.7288917576
25965.5932922527,27105.7801632887
26485.2824262217,27655.266934991
27304.1798820402,26531.9929110569
28616.3264071789,29201.8268479948
26408.5383025077,27525.10259167
27645.3501864598,27440.8247249502
27857.9875128998,28582.973872583
26467.888777523,27054.3103341064
29284.6436731001,29134.1165509038
28864.0272295896,28595.2308140021
29739.9122211535,26870.1374592986
29117.3738415612,25971.3102571462
25771.0069962532,27434.4445009611
27432.9011696084,26767.7673451286
26229.0787714461,29446.559523552
27883.4340662404,29138.1948534838
28025.9927640213,28149.7736072279
27504.6629879157,27317.6573578149
28764.0477667691,27217.9498140057
28461.6291344324,29568.6483595225
26764.6897286934,28254.5251963247
27485.5816140816,27038.2381844318
28634.0678193032,27389.1365955249
27508.7570994786,27457.638070084
29722.262435363,26870.1374592986
27257.82497819,26662.3030093219
27277.222936971,28854.6176838888
